union_bank,May 08, 15:58,82.20
union_bank,May 09, 10:09,82.20
union_bank,May 09, 10:09,82.20
union_bank,May 09, 10:19,81.80
union_bank,May 09, 10:30,82.20
union_bank,May 09, 10:40,82.30
union_bank,May 09, 10:49,82.35
union_bank,May 09, 10:53,82.55
union_bank,May 09, 11:07,82.40
union_bank,May 09, 11:21,82.90
union_bank,May 09, 11:31,82.85
union_bank,May 09, 11:40,82.55
union_bank,May 09, 11:51,82.50
union_bank,May 09, 12:01,82.40
union_bank,May 09, 12:06,82.30
union_bank,May 09, 12:20,82.35
union_bank,May 09, 12:31,82.40
union_bank,May 09, 12:41,82.70
union_bank,May 09, 12:47,82.50
union_bank,May 09, 13:01,82.30
union_bank,May 09, 13:07,82.05
union_bank,May 09, 13:22,82.15
union_bank,May 09, 13:32,82.00
union_bank,May 09, 13:42,81.80
union_bank,May 09, 13:52,81.65
union_bank,May 09, 14:01,81.80
union_bank,May 09, 14:12,81.75
union_bank,May 09, 14:22,82.15
union_bank,May 09, 14:32,82.25
union_bank,May 09, 14:43,82.35
union_bank,May 09, 14:48,82.25
union_bank,May 09, 15:02,81.85
union_bank,May 09, 15:12,82.00
union_bank,May 09, 15:22,82.20
union_bank,May 09, 15:31,82.15
union_bank,May 09, 15:43,82.15
union_bank,May 09, 15:52,82.15
union_bank,May 09, 15:57,82.15
union_bank,May 09, 15:57,82.15
union_bank,May 09, 15:57,82.15
union_bank,May 09, 15:57,82.15
union_bank,May 09, 15:57,82.20
union_bank,May 09, 15:57,82.20
union_bank,May 09, 15:57,82.20
union_bank,May 09, 15:57,82.20
union_bank,May 09, 15:57,82.20
union_bank,May 09, 15:57,82.20
union_bank,May 10, 10:08,82.90
union_bank,May 10, 10:17,83.10
union_bank,May 10, 10:28,83.10
union_bank,May 10, 10:38,83.05
union_bank,May 10, 10:49,82.85
union_bank,May 10, 10:59,83.10
union_bank,May 10, 11:08,83.25
union_bank,May 10, 11:16,83.30
union_bank,May 10, 11:29,83.35
union_bank,May 10, 11:36,83.55
union_bank,May 10, 11:49,83.65
union_bank,May 10, 11:53,83.55
union_bank,May 10, 12:09,83.65
union_bank,May 10, 12:19,83.55
union_bank,May 10, 12:28,83.70
union_bank,May 10, 12:39,83.80
union_bank,May 10, 12:51,83.50
union_bank,May 10, 13:00,83.45
union_bank,May 10, 13:11,83.25
union_bank,May 10, 13:21,83.40
union_bank,May 10, 13:31,82.80
union_bank,May 10, 13:40,83.05
union_bank,May 10, 13:51,82.15
union_bank,May 10, 14:02,82.65
union_bank,May 10, 14:11,83.20
union_bank,May 10, 14:22,82.75
union_bank,May 10, 14:33,83.15
union_bank,May 10, 14:42,83.45
union_bank,May 10, 14:52,84.25
union_bank,May 10, 15:03,84.00
union_bank,May 10, 15:12,84.00
union_bank,May 10, 15:22,84.30
union_bank,May 10, 15:31,84.05
union_bank,May 13, 10:09,81.60
union_bank,May 13, 10:14,81.65
union_bank,May 13, 10:21,81.60
union_bank,May 13, 10:27,81.45
union_bank,May 13, 10:33,81.20
union_bank,May 13, 10:44,80.15
