punjab_national_bank,May 08, 16:00,83.90
punjab_national_bank,May 09, 10:06,84.45
punjab_national_bank,May 09, 10:18,84.10
punjab_national_bank,May 09, 10:30,84.55
punjab_national_bank,May 09, 10:40,84.45
punjab_national_bank,May 09, 10:50,84.75
punjab_national_bank,May 09, 10:56,84.70
punjab_national_bank,May 09, 11:06,84.65
punjab_national_bank,May 09, 11:21,85.10
punjab_national_bank,May 09, 11:31,85.00
punjab_national_bank,May 09, 11:40,84.90
punjab_national_bank,May 09, 11:50,84.90
punjab_national_bank,May 09, 12:01,84.75
punjab_national_bank,May 09, 12:11,84.80
punjab_national_bank,May 09, 12:22,84.65
punjab_national_bank,May 09, 12:26,84.70
punjab_national_bank,May 09, 12:41,84.95
punjab_national_bank,May 09, 12:52,84.75
punjab_national_bank,May 09, 13:02,84.65
punjab_national_bank,May 09, 13:11,84.45
punjab_national_bank,May 09, 13:20,84.20
punjab_national_bank,May 09, 13:27,84.30
punjab_national_bank,May 09, 13:41,83.95
punjab_national_bank,May 09, 13:48,83.50
punjab_national_bank,May 09, 14:01,83.55
punjab_national_bank,May 09, 14:12,83.60
punjab_national_bank,May 09, 14:20,83.85
punjab_national_bank,May 09, 14:30,84.25
punjab_national_bank,May 09, 14:42,84.35
punjab_national_bank,May 09, 14:48,84.20
punjab_national_bank,May 09, 15:02,84.00
punjab_national_bank,May 09, 15:13,84.20
punjab_national_bank,May 09, 15:23,84.15
punjab_national_bank,May 09, 15:30,84.45
punjab_national_bank,May 09, 15:31,84.45
punjab_national_bank,May 09, 15:31,84.45
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 09, 16:00,84.20
punjab_national_bank,May 10, 10:12,84.85
punjab_national_bank,May 10, 10:38,84.85
punjab_national_bank,May 10, 10:49,84.70
punjab_national_bank,May 10, 10:58,85.10
punjab_national_bank,May 10, 11:08,85.10
punjab_national_bank,May 10, 11:13,85.20
punjab_national_bank,May 10, 11:29,85.35
punjab_national_bank,May 10, 11:38,85.50
punjab_national_bank,May 10, 11:50,85.50
punjab_national_bank,May 10, 11:54,85.50
